fake_id,3,47,191,217,501,503,505,512,514,9003,9004,9005,9006,overall_total
5743-5754,33,45,533,91,333,412,96,1322,125,0,37,79,3,3109
4514-4520,23,22,403,33,425,223,47,617,24,0,33,10,0,1860
6355-6355,3,0,27,0,6,5,0,35,0,0,0,2,0,78
6469-6477,40,12,347,25,874,152,84,818,34,1,28,38,0,2453
7524-7540,113,52,937,397,744,570,256,1042,94,0,41,72,2,4320
2211-2218,191,63,354,51,286,251,252,260,117,0,27,32,1,1885
1656-1670,297,112,732,148,510,579,544,478,235,0,32,63,2,3732
2512-2535,752,174,1109,167,836,963,691,1153,428,39,56,181,14,6563
6267-6279,80,33,1216,90,393,444,118,1063,55,0,48,70,0,3610
7261-7261,0,1,10,0,0,1,0,5,1,0,0,0,0,18
7339-7341,43,8,172,17,89,138,52,235,28,0,7,10,0,799
2121-2130,180,106,587,102,318,395,335,371,104,0,18,36,1,2553
6467-6468,2,3,20,3,31,7,10,220,1,0,3,7,0,307
6371-6373,12,6,256,9,87,94,11,194,13,0,4,9,0,695
7703-7703,0,0,3,0,0,0,0,2,0,0,0,0,0,5
7391-7392,2,2,135,8,90,41,6,190,10,0,4,4,0,492
6428-6429,3,2,86,9,50,23,25,125,3,0,4,14,0,344
4799-4804,18,6,315,11,125,66,24,874,18,0,17,20,0,1494
3760-3760,1,2,45,2,24,1,3,61,4,0,9,1,0,153
6922-6925,6,4,328,8,46,69,23,483,6,0,11,9,0,993
5941-5947,39,34,816,24,136,162,41,616,33,0,21,22,4,1948
4356-4358,16,12,321,17,92,47,22,289,10,0,15,14,0,855
7956-7960,11,6,364,21,126,181,28,528,28,0,26,3,0,1322
6351-6354,5,2,230,1,73,89,11,467,14,0,16,0,0,908
4575-4578,4,5,144,3,388,46,11,264,9,0,7,8,0,889
3567-3572,51,18,181,39,143,433,121,295,33,0,17,20,0,1351
7331-7338,95,37,375,59,232,323,108,555,54,7,21,19,0,1885
6066-6070,33,15,428,47,122,158,54,442,20,0,15,19,2,1355
1525-1532,261,54,304,57,322,270,236,395,157,48,35,49,1,2189
5812-5823,29,35,513,84,345,362,103,1150,112,0,35,58,0,2826
7342-7343,1,0,198,2,7,4,3,173,2,0,9,0,0,399
262-274,199,146,853,174,412,666,396,423,164,0,22,66,0,3521
5529-5529,0,0,0,0,1,0,0,0,1,0,0,0,0,2
4779-4781,6,3,248,12,62,82,11,285,11,0,7,13,0,740
4361-4361,0,0,34,0,4,2,1,16,1,0,0,0,0,58
3761-3761,0,0,0,0,1,1,0,0,0,0,0,0,0,2
6796-6799,5,6,268,17,59,65,16,465,12,0,18,13,0,944
5846-5854,20,16,580,29,193,296,33,1159,39,0,52,27,0,2444
6656-6664,38,57,526,50,191,332,79,868,45,0,38,16,0,2240
6280-6288,18,14,617,45,327,440,45,803,41,0,30,24,10,2414
881-890,190,80,515,90,321,405,319,405,140,1,16,61,4,2547
3716-3725,128,69,549,101,331,535,243,340,63,0,25,36,2,2422
7644-7644,2,1,53,0,41,1,1,22,0,0,2,1,0,124
4142-4155,44,48,687,111,1249,508,107,540,69,0,45,67,0,3475
7384-7390,11,11,477,44,807,101,36,392,18,0,43,0,0,1940
5542-5550,31,27,231,35,277,236,77,1220,73,0,61,65,0,2333
4463-4463,0,0,8,1,0,4,0,41,0,0,1,0,0,55
511-517,135,61,355,76,247,243,257,236,106,0,15,49,0,1780
1981-1986,113,69,305,60,190,255,261,191,101,0,13,25,0,1583
5400-5409,224,19,714,63,295,233,64,831,32,0,82,17,0,2574
4612-4618,6,7,411,33,99,162,40,952,36,0,51,0,0,1797
4684-4691,7,8,609,30,120,99,33,1079,27,0,25,8,1,2046
847-852,170,49,326,55,236,238,188,216,75,0,6,34,1,1594
7092-7092,2,2,34,2,10,21,3,94,2,0,1,6,0,177
3945-3950,3,3,480,8,75,115,18,655,10,0,13,4,0,1384
3858-3858,1,0,10,0,4,1,1,2,0,0,0,0,0,19
6553-6553,0,0,2,0,2,0,0,11,0,0,0,1,0,16
4774-4778,7,7,410,7,84,136,13,512,19,0,18,13,0,1226
5560-5572,58,64,353,49,396,305,98,1809,102,10,60,94,0,3398
3607-3621,204,97,644,114,634,915,456,658,179,0,29,94,0,4024
3450-3460,70,33,622,74,380,527,161,540,72,0,32,51,0,2562
1595-1606,391,123,480,83,528,469,279,518,150,11,35,93,0,3160
5961-5968,22,9,939,19,148,127,28,967,16,0,18,18,0,2311
7016-7032,31,56,685,116,401,591,183,1880,125,0,44,71,0,4183
6514-6520,26,17,290,19,601,77,57,511,15,0,15,22,0,1650
2536-2542,175,39,264,48,213,257,176,262,134,0,11,62,0,1641
5285-5291,11,5,533,26,86,146,30,663,22,0,24,12,0,1558
4116-4141,92,114,1325,230,2390,1144,306,1043,175,0,89,117,1,7026
3092-3101,54,44,426,47,400,229,156,1072,83,0,21,66,0,2598
6843-6846,10,8,250,9,39,87,14,535,11,0,21,0,0,984
3874-3874,0,0,39,0,25,0,0,14,0,0,0,1,0,79
6417-6420,18,13,241,12,81,92,47,394,21,0,13,10,0,942
1533-1542,312,74,307,61,417,311,225,460,158,1,43,61,0,2430
7704-7707,7,1,127,2,38,10,4,463,9,0,12,1,0,674
6446-6458,28,17,887,25,631,125,44,1080,35,6,54,33,0,2965
6193-6200,56,34,743,48,301,276,99,579,43,0,47,53,0,2279
4852-4863,84,59,512,97,458,458,224,802,56,3,46,65,2,2866
3851-3853,6,2,166,1,97,6,6,169,2,0,4,3,0,462
6980-6990,20,44,448,74,337,330,136,1202,95,0,31,48,0,2765
5940-5940,0,0,40,0,5,4,0,35,2,0,0,2,0,88
4464-4467,4,5,168,11,182,112,6,395,9,0,20,5,0,917
4378-4378,1,1,29,0,4,0,1,22,1,0,2,0,0,61
7860-7863,8,3,151,12,407,55,12,460,16,0,13,12,0,1149
6097-6099,11,2,183,10,36,70,8,233,4,0,1,1,0,559
4631-4635,5,9,273,32,216,101,33,647,19,0,37,0,0,1372
7645-7645,1,0,14,0,28,0,0,19,0,0,0,1,0,63
5695-5706,30,40,609,82,357,394,104,1262,159,0,30,68,2,3137
4528-4531,5,18,212,10,114,113,20,500,16,0,11,0,0,1019
7656-7657,0,1,112,1,46,8,0,242,0,0,5,1,0,416
7825-7825,0,0,18,0,7,14,1,126,2,0,0,0,0,168
6587-6591,27,9,172,18,178,42,17,761,52,0,35,11,0,1322
4052-4052,0,0,2,0,0,2,0,3,0,0,0,0,0,7
4499-4500,4,2,74,4,243,28,4,139,5,0,2,5,0,510
5454-5455,7,0,72,9,40,21,4,154,7,0,3,2,0,319
6254-6266,91,39,1149,78,350,384,95,964,68,1,43,50,0,3312
5948-5954,33,15,749,23,146,176,45,638,26,0,17,20,0,1888
5414-5416,3,3,256,4,23,36,8,296,6,0,6,11,0,652
1499-1506,219,78,310,49,258,284,215,262,123,0,17,38,0,1853
3913-3924,13,21,890,38,512,267,49,1151,44,3,28,36,0,3052
3588-3588,1,0,13,0,5,1,0,24,1,0,0,0,0,45
2047-2054,220,64,392,56,270,338,239,342,122,67,28,51,0,2189
7133-7142,86,56,518,88,331,399,231,826,75,0,42,50,2,2704
2273-2279,195,62,374,70,267,270,269,265,108,0,11,31,1,1923
995-1004,140,89,633,143,324,546,323,287,109,0,12,37,0,2643
3115-3116,6,2,164,4,15,21,10,232,3,0,3,2,0,462
7263-7271,41,24,665,37,188,200,75,1055,42,62,56,9,0,2454
7682-7687,11,6,199,7,79,50,20,685,19,0,43,3,0,1122
6358-6358,0,0,37,0,2,4,0,50,1,0,2,1,0,97
1886-1894,139,78,522,139,289,467,328,297,163,0,14,31,0,2467
6529-6536,20,19,305,20,674,107,84,595,20,3,19,19,1,1886
643-655,374,79,512,68,388,472,293,727,202,21,46,74,1,3257
3503-3514,254,50,743,70,386,354,303,538,98,0,64,99,0,2959
5670-5686,40,45,799,119,425,535,134,1419,177,0,42,127,1,3863
7402-7408,23,25,533,56,142,284,57,656,20,0,36,26,2,1860
2627-2637,211,45,386,82,284,341,242,353,118,5,17,43,3,2130
3883-3886,13,7,388,9,104,51,21,373,9,10,18,12,0,1015
7966-7966,1,2,17,0,2,3,1,11,0,0,0,0,0,37
457-468,391,83,398,51,602,367,245,885,141,0,41,112,4,3320
6744-6745,1,3,161,4,42,47,18,257,3,5,6,6,0,553
2696-2702,184,43,286,46,283,274,187,374,82,0,12,33,0,1804
1914-1919,174,30,196,26,358,155,124,296,116,0,25,36,2,1538
5551-5559,23,29,257,32,268,238,59,1253,74,0,40,67,2,2342
4035-4036,5,1,238,10,48,53,17,118,17,0,8,5,0,520
2280-2289,242,134,479,99,309,332,322,322,122,0,19,64,0,2444
5019-5021,11,39,132,22,96,61,31,282,10,0,8,22,0,714
4156-4184,76,136,1433,255,2506,1245,305,1136,154,4,76,144,1,7471
1064-1072,139,69,574,117,285,478,276,272,145,0,15,50,0,2420
4789-4789,0,0,10,0,10,1,0,42,1,0,1,1,0,66
6725-6730,19,7,383,26,207,127,36,694,34,0,40,15,0,1588
7082-7091,23,29,407,73,248,347,129,1161,74,0,27,56,0,2574
1237-1247,206,120,688,148,380,489,411,368,138,0,20,43,0,3011
7681-7681,2,1,14,2,13,3,1,35,2,0,0,0,0,73
2013-2018,123,36,199,19,278,163,108,177,114,0,20,40,3,1280
7213-7220,75,36,486,53,263,278,176,609,77,0,16,39,1,2109
6572-6575,5,0,87,5,140,28,22,279,15,0,14,9,0,604
5444-5444,2,0,11,0,2,6,0,14,2,0,1,1,0,39
7945-7955,30,19,779,46,339,335,72,1171,42,3,56,14,0,2906
4788-4788,0,0,1,0,5,0,0,11,0,0,1,0,0,18
108-121,205,135,841,168,515,519,524,368,180,0,23,48,0,3526
6860-6873,17,26,877,77,356,469,94,1376,63,8,59,19,0,3441
7615-7621,21,17,547,46,221,221,56,664,22,0,18,12,0,1845
1308-1312,117,43,197,42,198,179,153,232,68,0,26,23,0,1278
2682-2695,367,95,658,122,482,569,365,665,169,0,29,92,2,3615
6046-6050,45,7,275,27,150,140,45,373,42,0,33,11,0,1148
3958-3958,0,0,71,0,2,15,2,135,2,0,2,4,0,233
6847-6852,11,2,354,24,136,167,23,565,16,0,9,19,0,1326
2748-2765,179,242,1203,430,579,1193,495,368,198,2,22,37,1,4949
3121-3125,22,5,424,24,67,103,38,612,14,0,23,23,0,1355
813-818,160,43,314,48,195,285,191,253,81,1,31,29,1,1632
4823-4828,60,24,291,63,245,287,142,350,47,0,14,40,0,1563
7169-7176,63,38,488,68,262,283,138,712,69,0,24,49,2,2196
1336-1342,152,137,324,54,288,255,249,233,128,0,19,37,0,1876
6874-6883,11,15,625,59,309,320,63,1127,54,0,43,43,0,2669
3529-3539,100,65,533,98,416,800,349,365,73,0,21,66,1,2887
7234-7236,43,7,95,19,135,85,63,213,43,0,12,17,0,732
2294-2299,162,58,289,48,236,261,195,289,106,0,18,37,0,1699
5895-5895,0,0,103,1,18,6,1,47,2,0,2,0,0,180
866-872,131,46,364,87,199,294,219,284,100,10,12,27,0,1773
4790-4790,3,0,40,0,52,4,1,111,2,0,1,3,0,217
3338-3345,59,26,618,72,247,443,107,468,64,0,26,48,1,2179
389-396,219,87,444,87,249,354,274,310,115,1,17,49,2,2208
5168-5175,98,30,428,93,312,409,155,324,84,0,28,46,0,2007
5800-5811,39,43,648,76,353,391,107,1183,153,0,35,75,0,3103
4944-4949,46,28,472,57,218,167,137,311,45,0,18,38,0,1537
7573-7582,73,29,472,229,462,307,148,589,70,0,33,56,0,2468
2265-2272,195,93,429,92,285,315,319,272,125,0,27,41,0,2193
7823-7824,0,1,56,1,247,6,1,59,1,0,1,0,0,373
5782-5791,35,34,459,75,321,338,102,1021,135,1,26,84,1,2632
7633-7636,4,4,589,9,40,39,10,203,7,0,22,18,0,945
1953-1968,288,155,932,218,528,676,581,497,236,2,27,70,3,4213
7231-7231,2,0,23,1,10,8,5,32,3,0,0,1,0,85
5729-5742,46,54,713,115,435,504,124,1392,174,1,31,84,0,3673
37-46,109,88,612,166,297,389,292,233,110,0,17,22,1,2336
6565-6568,15,3,205,8,148,79,37,546,21,0,18,11,0,1091
6554-6564,41,37,466,39,479,198,240,1281,57,0,34,60,0,2932
636-636,15,2,29,6,18,21,11,48,4,0,4,2,0,160
6100-6111,54,32,1091,75,565,352,133,891,43,0,54,38,0,3328
4766-4771,5,9,417,23,294,110,32,753,18,0,24,5,0,1690
7262-7262,1,0,19,0,1,5,1,19,2,0,3,0,0,51
2106-2112,120,81,407,82,217,319,210,233,102,0,13,20,0,1804
2965-2972,55,97,497,125,176,532,169,198,59,0,14,9,0,1931
2355-2366,221,94,632,129,373,536,351,446,174,2,18,78,3,3057
1871-1875,145,45,259,26,222,191,84,225,110,0,19,29,0,1355
6643-6655,71,66,860,70,296,436,89,1247,42,0,27,84,0,3288
3352-3352,0,0,38,1,6,10,1,163,1,0,3,0,0,223
4337-4346,43,28,992,48,283,160,65,988,36,0,45,46,0,2734
3679-3686,95,66,411,100,270,423,183,228,73,0,14,32,0,1895
551-552,38,4,32,5,47,32,29,127,19,1,5,2,0,341
364-376,326,115,655,141,406,564,492,499,219,7,33,65,4,3526
5993-5994,8,2,55,3,28,15,5,164,8,0,11,0,0,299
4733-4744,22,25,414,49,416,846,75,1115,46,0,52,37,0,3097
1142-1149,110,71,463,123,261,378,257,226,95,0,12,21,0,2017
4000-4002,6,5,418,12,85,58,15,151,8,0,11,1,0,770
7672-7678,21,13,525,24,720,127,31,553,26,1,12,24,1,2078
1734-1738,80,57,269,68,188,236,156,176,85,0,7,23,0,1345
6084-6092,24,14,1011,31,148,154,45,917,19,0,25,54,0,2442
6148-6153,54,19,377,53,178,191,99,583,59,0,24,39,0,1676
4028-4029,0,2,145,4,181,35,5,48,6,0,19,0,0,445
3046-3049,144,36,139,30,155,149,120,192,66,0,15,45,0,1091
7961-7965,21,7,371,35,151,163,33,509,23,0,34,0,0,1347
6783-6787,6,9,402,11,51,65,13,670,7,1,8,3,0,1246
2669-2681,265,88,523,81,375,476,279,516,184,0,30,73,3,2893
3549-3559,115,63,480,93,409,785,332,364,75,0,27,82,1,2826
4794-4794,0,1,37,1,8,6,2,122,1,0,2,7,0,187
4269-4281,41,25,520,101,1452,350,91,881,63,1,42,49,0,3616
3857-3857,0,0,10,0,10,0,0,6,1,3,2,1,0,33
297-302,140,15,104,23,201,115,59,417,44,0,20,14,0,1152
6368-6369,2,1,110,6,20,55,7,259,12,0,3,4,0,479
5190-5194,44,33,252,50,281,193,139,264,44,0,7,50,0,1357
698-709,215,82,652,155,497,484,433,368,173,0,29,42,3,3133
7232-7232,0,2,19,1,11,17,3,45,3,0,0,0,0,101
3887-3891,14,15,504,17,135,73,30,393,17,0,26,22,1,1247
6854-6859,16,9,375,19,132,75,47,857,14,0,4,15,0,1563
5601-5601,1,0,20,0,13,7,1,11,3,0,0,1,0,57
4791-4791,3,0,6,0,17,0,0,84,1,0,0,0,0,111
2248-2254,178,85,339,56,246,304,253,297,115,1,14,49,0,1937
4656-4664,12,115,335,31,994,134,36,783,22,0,17,19,1,2499
3518-3518,2,2,81,3,22,23,4,74,5,0,4,0,0,220
343-348,203,39,163,32,267,251,174,307,86,0,24,67,0,1613
7058-7068,26,38,414,61,280,353,99,1161,62,0,21,28,0,2543
7977-7980,9,12,232,17,338,84,20,308,12,0,10,8,0,1050
3988-3992,12,11,624,46,192,114,29,229,10,0,35,12,0,1314
2485-2488,54,16,137,12,114,107,66,174,33,0,10,21,0,744
7849-7852,5,6,317,18,72,71,10,432,15,0,11,3,0,960
6926-6930,8,7,439,15,63,94,20,535,10,0,13,18,0,1222
3759-3759,0,0,13,0,24,0,0,54,3,0,1,1,0,96
4441-4452,64,84,662,75,420,601,102,1028,73,0,60,94,0,3263
2922-2930,236,63,427,99,336,406,259,425,106,2,24,43,0,2426
7143-7149,59,40,330,54,213,210,156,486,45,0,10,50,0,1653
6077-6083,26,20,793,22,130,122,38,702,22,0,17,43,0,1935
6036-6040,12,22,414,21,110,109,16,580,22,0,32,0,0,1338
2196-2202,202,55,309,71,259,242,227,308,109,0,15,45,1,1843
5266-5266,3,0,46,5,10,19,1,111,2,0,0,2,0,199
5997-5998,15,5,93,1,40,8,5,282,9,0,24,0,0,482
2007-2012,186,40,260,42,276,237,119,249,103,0,14,43,1,1570
3155-3158,11,4,407,17,52,50,20,240,9,0,10,13,0,833
157-172,141,167,935,225,544,756,421,377,130,0,18,39,0,3753
6424-6424,6,1,25,3,4,6,7,49,6,0,5,2,1,115
6521-6528,22,12,353,21,829,147,66,655,20,0,25,24,0,2174
3195-3206,46,28,545,85,909,318,156,912,43,10,35,49,1,3137
3833-3834,3,1,69,4,51,5,1,46,4,0,2,5,0,191
527-534,220,49,253,36,291,277,176,441,94,11,34,61,1,1944
787-793,145,55,382,77,269,284,258,255,109,0,13,35,2,1884
597-607,105,94,587,149,377,386,378,276,95,1,18,24,1,2491
7069-7081,19,42,508,72,341,468,161,1510,101,0,64,51,0,3337
6112-6118,39,12,575,43,339,237,84,519,32,0,39,20,0,1939
4864-4871,56,28,346,66,310,279,164,565,44,0,32,46,6,1942
2914-2921,201,50,380,84,292,353,221,343,96,0,28,49,0,2097
7491-7494,4,4,142,4,353,78,17,399,5,0,23,14,0,1043
4487-4498,40,57,668,57,480,532,91,1228,24,0,32,69,0,3278
3031-3038,217,112,346,73,305,334,218,434,134,17,25,60,0,2275
3327-3337,83,43,807,70,311,550,152,741,76,0,30,79,2,2944
7247-7252,108,29,244,44,271,195,170,336,81,52,26,63,0,1619
2131-2138,120,49,398,96,212,337,215,217,86,4,20,31,0,1785
5864-5864,0,0,32,2,181,2,3,33,0,0,1,0,0,254
5915-5922,82,30,542,45,359,386,145,588,56,0,29,24,0,2286
3366-3368,25,2,82,13,84,182,36,264,17,0,15,8,0,728
4977-4983,55,23,407,52,182,212,74,450,55,0,21,16,0,1547
7457-7463,36,22,488,60,246,353,102,441,40,0,23,30,4,1845
5856-5857,3,1,84,2,14,34,2,202,8,0,7,0,0,357
4394-4396,1,3,70,2,62,17,3,81,1,0,11,0,0,251
3089-3089,0,0,13,2,2,7,1,18,1,0,2,0,0,46
6025-6025,6,0,22,0,11,6,3,99,2,0,4,2,0,155
3147-3151,14,9,270,69,192,234,54,351,27,0,16,30,0,1266
6733-6738,9,6,226,15,53,91,15,1087,23,0,26,7,0,1558
2226-2230,153,25,243,30,161,143,125,268,70,0,19,34,0,1271
7796-7811,110,41,926,120,610,876,141,1083,117,0,46,69,0,4139
2593-2604,309,89,564,98,435,508,333,525,178,11,38,74,2,3164
5638-5647,24,34,551,55,304,348,97,981,138,5,19,58,0,2614
2348-2349,50,24,102,14,93,92,57,96,31,0,1,8,0,568
5375-5388,41,47,523,73,509,401,113,1703,152,0,56,108,0,3726
2219-2225,214,52,330,47,278,250,223,287,107,1,23,51,2,1865
5932-5936,32,9,583,27,142,157,46,357,24,0,42,0,0,1419
5473-5473,4,1,110,2,4,17,4,51,3,0,1,2,0,199
4926-4927,13,3,36,13,50,20,30,247,3,1,12,1,0,429
913-922,159,70,490,109,299,341,316,351,111,0,18,44,0,2308
7650-7650,4,0,31,1,10,8,6,175,4,0,1,0,0,240
901-912,257,78,613,126,390,483,424,520,155,6,29,60,0,3141
5237-5242,75,15,302,58,245,189,129,221,44,0,18,26,0,1322
1073-1086,198,74,768,152,472,503,477,414,308,0,25,53,0,3444
2144-2156,427,101,665,85,452,448,313,727,160,0,78,63,0,3519
5873-5873,0,1,82,1,1,8,2,12,0,0,1,2,0,110
5530-5541,39,29,354,42,362,279,76,1427,86,0,37,94,1,2826
1685-1695,168,90,573,97,341,537,288,430,134,0,14,37,0,2709
1270-1275,201,70,284,46,248,227,217,258,131,0,17,45,0,1744
4393-4393,0,0,8,1,5,8,0,23,1,0,1,0,0,47
1905-1913,335,66,287,62,439,304,189,402,155,1,33,80,4,2357
2188-2195,226,51,362,56,326,332,221,352,123,0,21,58,0,2128
4874-4883,88,52,484,76,409,335,186,561,71,4,23,53,1,2343
6610-6620,53,73,849,66,261,396,90,1192,28,2,45,62,0,3117
502-510,183,83,412,92,281,365,338,303,89,0,19,44,0,2209
613-624,275,94,466,109,404,429,362,659,194,0,38,70,2,3102
4293-4296,6,4,77,11,247,72,11,47,4,0,10,10,0,499
6343-6350,9,6,668,24,213,117,37,947,14,0,33,29,0,2097
5441-5443,4,2,380,4,18,28,3,144,0,0,1,5,1,590
1647-1655,203,69,439,78,321,347,297,343,127,0,14,43,0,2281
4432-4434,5,0,209,4,35,57,21,436,5,0,9,18,0,799
6405-6410,28,24,443,22,162,156,91,549,15,1,11,31,1,1534
7722-7724,3,3,113,5,392,35,7,237,20,0,7,6,0,828
7680-7680,0,0,38,1,16,1,1,113,1,0,3,0,0,174
6604-6609,7,7,475,18,55,92,21,714,18,0,22,20,1,1450
587-596,105,104,547,151,360,437,365,309,101,0,15,35,1,2530
5392-5399,150,28,666,55,204,167,48,638,33,0,41,26,0,2056
122-131,94,116,618,173,326,497,292,243,84,0,19,19,1,2482
5456-5456,1,0,29,1,1,2,0,27,1,0,0,0,0,62
2393-2406,315,124,778,161,464,622,442,549,221,1,42,102,6,3827
3855-3855,2,1,44,1,27,4,1,76,4,0,4,5,0,169
5141-5157,182,56,957,236,636,935,344,696,160,0,50,90,5,4347
3120-3120,1,0,13,2,6,8,4,31,3,0,0,0,0,68
7242-7244,17,9,83,26,73,99,53,74,16,0,2,4,0,456
7279-7281,21,17,157,11,103,102,38,279,21,0,17,11,1,778
2001-2006,198,45,227,39,293,201,142,213,139,0,17,31,0,1545
7495-7495,0,0,52,4,8,16,4,116,2,0,2,0,0,204
4508-4513,9,8,448,18,342,113,22,661,19,0,24,3,0,1667
7930-7936,12,14,467,32,99,133,20,928,26,0,34,12,0,1777
2906-2913,210,48,389,84,297,362,247,361,109,3,18,39,0,2167
7646-7646,9,2,24,5,45,10,6,55,5,0,3,4,0,168
6462-6465,8,5,212,9,111,27,16,554,27,0,23,19,0,1011
3375-3375,1,3,25,3,49,21,24,69,2,0,0,3,0,200
2935-2941,100,69,391,114,266,387,270,209,100,0,13,38,0,1957
4809-4809,0,0,2,0,5,0,0,32,1,0,0,0,0,40
1757-1768,178,152,678,154,400,493,453,360,176,0,25,79,3,3151
7667-7671,18,7,366,10,528,87,29,378,18,0,13,20,1,1475
6680-6683,11,1,270,10,81,57,22,507,9,6,22,3,0,999
6421-6423,14,8,179,12,72,71,48,270,12,0,8,16,0,710
7253-7253,6,1,24,8,34,17,12,67,3,0,1,2,0,175
5870-5871,4,3,192,4,14,11,2,181,1,0,2,2,0,416
5845-5845,1,0,27,2,12,14,7,46,3,0,0,2,0,114
1132-1141,123,79,567,140,339,473,351,275,139,0,11,26,0,2523
7647-7649,9,7,396,3,156,37,12,175,6,0,11,7,0,819
7972-7972,1,0,8,2,3,5,0,11,3,1,0,0,1,35
4692-4704,19,26,455,46,422,880,55,1211,37,0,42,17,0,3210
5457-5469,31,39,342,60,486,379,79,1199,130,0,56,70,0,2871
5226-5233,88,31,408,57,274,191,151,379,60,0,19,49,0,1707
4282-4292,21,37,444,49,1301,320,75,737,52,0,39,58,6,3139
4426-4431,14,10,435,23,115,107,43,650,23,0,31,6,0,1457
2448-2455,175,58,405,67,238,338,238,311,120,1,19,50,6,2026
6059-6065,44,24,628,58,197,232,68,590,31,0,31,24,0,1927
3778-3790,104,23,821,30,801,308,101,925,59,0,52,53,0,3277
3129-3131,15,11,177,22,355,84,43,97,14,0,7,13,0,838
194-201,194,73,482,88,294,335,302,265,118,3,11,28,0,2193
7204-7212,60,49,506,55,269,335,205,807,71,0,18,41,3,2419
280-286,153,122,354,48,192,309,221,324,108,0,21,50,1,1903
1375-1383,150,91,486,108,366,318,327,263,126,1,10,31,0,2277
3085-3085,3,0,52,2,28,5,3,99,6,0,2,4,0,204
377-388,297,126,642,117,349,559,451,434,208,0,16,95,4,3298
6096-6096,5,0,45,3,6,17,2,64,0,0,3,1,0,146
4792-4792,0,0,23,1,11,8,0,108,3,0,1,1,0,156
1402-1409,129,72,347,87,296,249,259,227,96,0,11,25,0,1798
4476-4486,44,39,635,33,383,427,71,952,42,0,22,67,0,2715
6599-6603,11,14,405,25,68,120,36,516,16,0,42,0,0,1253
845-846,67,11,85,8,99,72,67,82,21,0,5,12,0,529
2055-2059,129,46,243,40,172,209,155,212,65,0,10,27,1,1309
1830-1840,197,90,410,94,320,432,291,413,177,0,22,29,0,2475
1876-1885,173,100,549,142,360,507,366,334,141,0,20,29,1,2722
853-854,47,13,55,10,90,57,52,96,19,0,11,14,0,464
7409-7413,10,13,400,37,100,205,52,481,16,0,9,22,7,1352
2559-2569,268,71,480,72,364,413,306,456,163,6,25,66,8,2698
