mesa_desde,mesa_hasta,vot_parcodigo,total
4984,4994,9003,0
4984,4994,9004,27
4984,4994,9005,86
4984,4994,9006,0
4995,5004,047,53
4995,5004,063,25
4995,5004,191,77
4995,5004,234,28
4995,5004,501,189
4995,5004,503,253
4995,5004,505,79
4995,5004,514,50
4995,5004,3020,34
4995,5004,3021,470
4995,5004,3022,52
4995,5004,3023,21
4995,5004,3024,13
4995,5004,3025,12
4995,5004,3026,738
4995,5004,3027,55
4995,5004,9003,0
4995,5004,9004,34
4995,5004,9005,73
4995,5004,9006,0
5005,5011,047,40
5005,5011,063,18
5005,5011,191,53
5005,5011,234,17
5005,5011,501,141
5005,5011,503,177
5005,5011,505,67
5005,5011,514,42
5005,5011,3020,17
5005,5011,3021,316
5005,5011,3022,29
5005,5011,3023,7
5005,5011,3024,4
5005,5011,3025,6
5005,5011,3026,444
5005,5011,3027,35
5005,5011,9003,1
5005,5011,9004,21
5005,5011,9005,32
5005,5011,9006,1
5012,5016,047,42
5012,5016,063,9
5012,5016,191,34
5012,5016,234,25
5012,5016,501,110
5012,5016,503,155
5012,5016,505,39
5012,5016,514,37
5012,5016,3020,23
5012,5016,3021,285
5012,5016,3022,24
5012,5016,3023,4
5012,5016,3024,4
5012,5016,3025,5
5012,5016,3026,358
5012,5016,3027,20
5012,5016,9003,0
5012,5016,9004,11
5012,5016,9005,34
5012,5016,9006,0
5017,5018,047,8
5017,5018,063,8
5017,5018,191,22
5017,5018,234,11
5017,5018,501,221
5017,5018,503,26
5017,5018,505,18
5017,5018,514,6
5017,5018,3020,0
5017,5018,3021,33
5017,5018,3022,5
5017,5018,3023,6
5017,5018,3024,1
5017,5018,3025,1
5017,5018,3026,130
5017,5018,3027,11
5017,5018,9003,0
5017,5018,9004,5
5017,5018,9005,11
5017,5018,9006,0
5019,5021,047,15
5019,5021,063,7
5019,5021,191,26
5019,5021,234,12
5019,5021,501,87
5019,5021,503,39
5019,5021,505,18
5019,5021,514,14
5019,5021,3020,2
5019,5021,3021,119
5019,5021,3022,10
5019,5021,3023,15
5019,5021,3024,4
5019,5021,3025,6
5019,5021,3026,269
5019,5021,3027,20
5019,5021,9003,0
5019,5021,9004,11
5019,5021,9005,29
5019,5021,9006,0
5022,5038,047,146
5022,5038,063,59
5022,5038,191,289
5022,5038,234,51
5022,5038,501,401
5022,5038,503,687
5022,5038,505,165
5022,5038,514,225
5022,5038,3020,34
5022,5038,3021,649
5022,5038,3022,93
5022,5038,3023,35
5022,5038,3024,27
5022,5038,3025,17
5022,5038,3026,696
5022,5038,3027,313
5022,5038,9003,0
5022,5038,9004,51
5022,5038,9005,108
5022,5038,9006,0
5039,5050,047,116
5039,5050,063,56
5039,5050,191,190
5039,5050,234,32
5039,5050,501,281
5039,5050,503,485
5039,5050,505,165
5039,5050,514,187
5039,5050,3020,34
5039,5050,3021,560
5039,5050,3022,55
5039,5050,3023,22
5039,5050,3024,25
5039,5050,3025,15
5039,5050,3026,466
5039,5050,3027,207
5039,5050,9003,0
5039,5050,9004,37
5039,5050,9005,89
5039,5050,9006,0
5051,5060,047,80
5051,5060,063,34
5051,5060,191,194
5051,5060,234,36
5051,5060,501,231
5051,5060,503,387
5051,5060,505,162
5051,5060,514,201
5051,5060,3020,15
5051,5060,3021,389
5051,5060,3022,50
5051,5060,3023,19
5051,5060,3024,8
5051,5060,3025,7
5051,5060,3026,433
5051,5060,3027,189
5051,5060,9003,2
5051,5060,9004,35
5051,5060,9005,69
5051,5060,9006,0
5061,5081,047,185
5061,5081,063,89
5061,5081,191,406
5061,5081,234,66
5061,5081,501,527
5061,5081,503,906
5061,5081,505,267
5061,5081,514,321
5061,5081,3020,40
5061,5081,3021,792
5061,5081,3022,138
5061,5081,3023,21
5061,5081,3024,28
5061,5081,3025,16
5061,5081,3026,861
5061,5081,3027,409
5061,5081,9003,0
5061,5081,9004,70
5061,5081,9005,158
5061,5081,9006,0
5082,5096,047,141
5082,5096,063,59
5082,5096,191,268
5082,5096,234,55
5082,5096,501,359
5082,5096,503,633
5082,5096,505,198
5082,5096,514,237
5082,5096,3020,35
5082,5096,3021,584
5082,5096,3022,72
5082,5096,3023,38
5082,5096,3024,20
5082,5096,3025,13
5082,5096,3026,636
5082,5096,3027,265
5082,5096,9003,0
5082,5096,9004,54
5082,5096,9005,105
5082,5096,9006,3
5097,5112,047,153
5097,5112,063,60
5097,5112,191,279
5097,5112,234,46
5097,5112,501,383
5097,5112,503,661
5097,5112,505,194
5097,5112,514,238
5097,5112,3020,24
5097,5112,3021,696
5097,5112,3022,81
5097,5112,3023,31
5097,5112,3024,22
5097,5112,3025,18
5097,5112,3026,622
5097,5112,3027,316
5097,5112,9003,0
5097,5112,9004,51
5097,5112,9005,137
5097,5112,9006,0
5113,5122,047,105
5113,5122,063,37
5113,5122,191,187
5113,5122,234,32
5113,5122,501,235
5113,5122,503,392
5113,5122,505,132
5113,5122,514,154
5113,5122,3020,27
5113,5122,3021,421
5113,5122,3022,49
5113,5122,3023,16
5113,5122,3024,15
5113,5122,3025,9
5113,5122,3026,388
5113,5122,3027,237
5113,5122,9003,0
5113,5122,9004,24
5113,5122,9005,91
5113,5122,9006,2
5123,5130,047,68
5123,5130,063,25
5123,5130,191,131
5123,5130,234,25
5123,5130,501,178
5123,5130,503,300
5123,5130,505,88
5123,5130,514,113
5123,5130,3020,11
5123,5130,3021,274
5123,5130,3022,32
5123,5130,3023,9
5123,5130,3024,13
5123,5130,3025,3
5123,5130,3026,283
5123,5130,3027,115
5123,5130,9003,0
5123,5130,9004,23
5123,5130,9005,57
5123,5130,9006,2
5131,5140,047,90
5131,5140,063,29
5131,5140,191,219
5131,5140,234,35
5131,5140,501,205
5131,5140,503,404
5131,5140,505,87
5131,5140,514,169
5131,5140,3020,11
5131,5140,3021,391
5131,5140,3022,49
5131,5140,3023,24
5131,5140,3024,14
5131,5140,3025,5
5131,5140,3026,435
5131,5140,3027,187
5131,5140,9003,0
5131,5140,9004,25
5131,5140,9005,80
5131,5140,9006,0
5141,5157,047,168
5141,5157,063,55
5141,5157,191,300
5141,5157,234,58
5141,5157,501,416
5141,5157,503,736
5141,5157,505,185
5141,5157,514,282
5141,5157,3020,37
5141,5157,3021,739
5141,5157,3022,93
5141,5157,3023,25
5141,5157,3024,20
5141,5157,3025,18
5141,5157,3026,599
5141,5157,3027,318
5141,5157,9003,0
5141,5157,9004,55
5141,5157,9005,145
5141,5157,9006,0
5158,5167,047,108
5158,5167,063,34
5158,5167,191,186
5158,5167,234,31
5158,5167,501,245
5158,5167,503,408
5158,5167,505,109
5158,5167,514,173
5158,5167,3020,18
5158,5167,3021,390
5158,5167,3022,53
5158,5167,3023,25
5158,5167,3024,12
5158,5167,3025,13
5158,5167,3026,378
5158,5167,3027,150
5158,5167,9003,1
5158,5167,9004,33
5158,5167,9005,97
5158,5167,9006,3
5168,5175,047,75
5168,5175,063,36
5168,5175,191,137
5168,5175,234,24
5168,5175,501,211
5168,5175,503,326
5168,5175,505,93
5168,5175,514,126
5168,5175,3020,17
5168,5175,3021,310
5168,5175,3022,50
5168,5175,3023,13
5168,5175,3024,6
5168,5175,3025,10
5168,5175,3026,301
5168,5175,3027,156
5168,5175,9003,11
5168,5175,9004,27
5168,5175,9005,51
5168,5175,9006,0
5176,5179,047,26
5176,5179,063,12
5176,5179,191,68
5176,5179,234,19
5176,5179,501,131
5176,5179,503,117
5176,5179,505,47
5176,5179,514,36
5176,5179,3020,9
5176,5179,3021,212
5176,5179,3022,20
5176,5179,3023,9
5176,5179,3024,6
5176,5179,3025,5
5176,5179,3026,216
5176,5179,3027,49
5176,5179,9003,0
5176,5179,9004,11
5176,5179,9005,18
5176,5179,9006,0
5180,5181,047,3
5180,5181,063,4
5180,5181,191,11
5180,5181,234,8
5180,5181,501,32
5180,5181,503,12
5180,5181,505,23
5180,5181,514,16
5180,5181,3020,0
5180,5181,3021,30
5180,5181,3022,5
5180,5181,3023,6
5180,5181,3024,0
5180,5181,3025,2
5180,5181,3026,103
5180,5181,3027,10
5180,5181,9003,0
5180,5181,9004,2
5180,5181,9005,6
5180,5181,9006,0
5182,5184,047,19
5182,5184,063,2
5182,5184,191,29
5182,5184,234,9
5182,5184,501,71
5182,5184,503,81
5182,5184,505,36
5182,5184,514,21
5182,5184,3020,3
5182,5184,3021,118
5182,5184,3022,6
5182,5184,3023,4
5182,5184,3024,2
5182,5184,3025,4
5182,5184,3026,256
5182,5184,3027,39
5182,5184,9003,0
5182,5184,9004,5
5182,5184,9005,25
5182,5184,9006,0
5185,5189,047,38
5185,5189,063,10
5185,5189,191,80
5185,5189,234,20
5185,5189,501,148
5185,5189,503,165
5185,5189,505,81
5185,5189,514,57
5185,5189,3020,14
5185,5189,3021,209
5185,5189,3022,21
5185,5189,3023,24
5185,5189,3024,3
5185,5189,3025,5
5185,5189,3026,271
5185,5189,3027,90
5185,5189,9003,0
5185,5189,9004,14
5185,5189,9005,45
5185,5189,9006,0
5190,5194,047,42
5190,5194,063,16
5190,5194,191,85
5190,5194,234,12
5190,5194,501,180
5190,5194,503,173
5190,5194,505,80
5190,5194,514,63
5190,5194,3020,11
5190,5194,3021,220
5190,5194,3022,16
5190,5194,3023,28
5190,5194,3024,2
5190,5194,3025,5
5190,5194,3026,233
5190,5194,3027,87
5190,5194,9003,0
5190,5194,9004,15
5190,5194,9005,48
5190,5194,9006,0
5195,5195,047,3
5195,5195,063,0
5195,5195,191,4
5195,5195,234,0
5195,5195,501,15
5195,5195,503,17
5195,5195,505,7
5195,5195,514,10
5195,5195,3020,0
5195,5195,3021,26
5195,5195,3022,9
5195,5195,3023,7
5195,5195,3024,1
5195,5195,3025,0
5195,5195,3026,41
5195,5195,3027,8
5195,5195,9003,0
5195,5195,9004,2
5195,5195,9005,0
5195,5195,9006,0
5196,5201,047,27
5196,5201,063,11
5196,5201,191,55
5196,5201,234,18
5196,5201,501,148
5196,5201,503,151
5196,5201,505,91
5196,5201,514,42
5196,5201,3020,16
5196,5201,3021,281
5196,5201,3022,19
5196,5201,3023,21
5196,5201,3024,5
5196,5201,3025,6
5196,5201,3026,416
5196,5201,3027,61
5196,5201,9003,11
5196,5201,9004,11
5196,5201,9005,49
5196,5201,9006,0
5202,5208,047,38
5202,5208,063,24
5202,5208,191,82
5202,5208,234,23
5202,5208,501,160
5202,5208,503,188
5202,5208,505,81
5202,5208,514,45
5202,5208,3020,17
5202,5208,3021,303
5202,5208,3022,22
5202,5208,3023,12
5202,5208,3024,4
5202,5208,3025,8
5202,5208,3026,518
5202,5208,3027,81
5202,5208,9003,95
5202,5208,9004,22
5202,5208,9005,52
5202,5208,9006,3
5209,5217,047,33
5209,5217,063,16
5209,5217,191,88
5209,5217,234,28
5209,5217,501,157
5209,5217,503,213
5209,5217,505,103
5209,5217,514,53
5209,5217,3020,9
5209,5217,3021,363
5209,5217,3022,24
5209,5217,3023,9
5209,5217,3024,11
5209,5217,3025,10
5209,5217,3026,590
5209,5217,3027,75
5209,5217,9003,0
5209,5217,9004,30
5209,5217,9005,64
5209,5217,9006,0
5218,5225,047,28
5218,5225,063,16
5218,5225,191,124
5218,5225,234,26
5218,5225,501,212
5218,5225,503,151
5218,5225,505,92
5218,5225,514,57
5218,5225,3020,18
5218,5225,3021,358
5218,5225,3022,70
5218,5225,3023,18
5218,5225,3024,12
5218,5225,3025,8
5218,5225,3026,316
5218,5225,3027,118
5218,5225,9003,0
5218,5225,9004,29
5218,5225,9005,61
5218,5225,9006,0
5226,5233,047,38
5226,5233,063,20
5226,5233,191,96
5226,5233,234,23
5226,5233,501,187
5226,5233,503,138
5226,5233,505,79
5226,5233,514,32
5226,5233,3020,13
5226,5233,3021,265
5226,5233,3022,58
5226,5233,3023,12
5226,5233,3024,4
5226,5233,3025,7
5226,5233,3026,271
5226,5233,3027,78
5226,5233,9003,0
5226,5233,9004,34
5226,5233,9005,61
5226,5233,9006,0
5234,5234,047,4
5234,5234,063,0
5234,5234,191,8
5234,5234,234,0
5234,5234,501,28
5234,5234,503,9
5234,5234,505,9
5234,5234,514,6
5234,5234,3020,1
5234,5234,3021,26
5234,5234,3022,3
5234,5234,3023,1
5234,5234,3024,1
5234,5234,3025,0
5234,5234,3026,105
5234,5234,3027,9
5234,5234,9003,0
5234,5234,9004,3
5234,5234,9005,5
5234,5234,9006,0
5235,5236,047,11
5235,5236,063,6
5235,5236,191,33
5235,5236,234,3
5235,5236,501,67
5235,5236,503,79
5235,5236,505,19
5235,5236,514,17
5235,5236,3020,6
5235,5236,3021,98
5235,5236,3022,14
5235,5236,3023,2
5235,5236,3024,1
5235,5236,3025,2
5235,5236,3026,89
5235,5236,3027,29
5235,5236,9003,2
5235,5236,9004,10
5235,5236,9005,23
5235,5236,9006,0
5237,5242,047,50
5237,5242,063,28
5237,5242,191,122
5237,5242,234,20
5237,5242,501,203
5237,5242,503,164
5237,5242,505,90
5237,5242,514,66
5237,5242,3020,11
5237,5242,3021,276
5237,5242,3022,30
5237,5242,3023,8
5237,5242,3024,12
5237,5242,3025,2
5237,5242,3026,276
5237,5242,3027,87
5237,5242,9003,0
5237,5242,9004,19
5237,5242,9005,56
5237,5242,9006,0
5243,5250,047,42
5243,5250,063,23
5243,5250,191,133
5243,5250,234,28
5243,5250,501,172
5243,5250,503,184
5243,5250,505,75
5243,5250,514,78
5243,5250,3020,13
5243,5250,3021,365
5243,5250,3022,44
5243,5250,3023,12
5243,5250,3024,6
5243,5250,3025,7
5243,5250,3026,682
5243,5250,3027,49
5243,5250,9003,0
5243,5250,9004,29
5243,5250,9005,54
5243,5250,9006,2
5251,5257,047,35
5251,5257,063,12
5251,5257,191,106
5251,5257,234,22
5251,5257,501,149
5251,5257,503,151
5251,5257,505,61
5251,5257,514,62
5251,5257,3020,9
5251,5257,3021,318
5251,5257,3022,31
5251,5257,3023,9
5251,5257,3024,13
5251,5257,3025,7
5251,5257,3026,665
5251,5257,3027,56
5251,5257,9003,0
5251,5257,9004,23
5251,5257,9005,53
5251,5257,9006,0
5258,5265,047,4
5258,5265,063,5
5258,5265,191,4
5258,5265,234,2
5258,5265,501,14
5258,5265,503,20
5258,5265,505,4
5258,5265,514,6
5258,5265,3020,3
5258,5265,3021,85
5258,5265,3022,29
5258,5265,3023,2
5258,5265,3024,1
5258,5265,3025,0
5258,5265,3026,37
5258,5265,3027,8
5258,5265,9003,0
5258,5265,9004,6
5258,5265,9005,9
5258,5265,9006,0
5266,5266,047,3
5266,5266,063,1
5266,5266,191,3
5266,5266,234,0
5266,5266,501,0
5266,5266,503,13
5266,5266,505,4
5266,5266,514,2
5266,5266,3020,3
5266,5266,3021,16
5266,5266,3022,42
5266,5266,3023,1
5266,5266,3024,0
5266,5266,3025,1
5266,5266,3026,85
5266,5266,3027,0
5266,5266,9003,0
5266,5266,9004,5
5266,5266,9005,3
5266,5266,9006,0
5267,5275,047,22
5267,5275,063,36
5267,5275,191,29
5267,5275,234,23
5267,5275,501,138
5267,5275,503,227
5267,5275,505,43
5267,5275,514,28
5267,5275,3020,25
5267,5275,3021,502
5267,5275,3022,183
5267,5275,3023,5
5267,5275,3024,8
5267,5275,3025,6
5267,5275,3026,817
5267,5275,3027,49
5267,5275,9003,0
5267,5275,9004,75
5267,5275,9005,42
5267,5275,9006,0
5276,5284,047,22
5276,5284,063,21
5276,5284,191,43
5276,5284,234,60
5276,5284,501,127
5276,5284,503,206
5276,5284,505,34
5276,5284,514,74
5276,5284,3020,30
5276,5284,3021,468
5276,5284,3022,143
5276,5284,3023,8
5276,5284,3024,15
5276,5284,3025,6
5276,5284,3026,702
5276,5284,3027,244
5276,5284,9003,0
5276,5284,9004,51
5276,5284,9005,69
5276,5284,9006,0
5285,5291,047,23
5285,5291,063,8
5285,5291,191,37
5285,5291,234,11
5285,5291,501,65
5285,5291,503,120
5285,5291,505,16
5285,5291,514,25
5285,5291,3020,38
5285,5291,3021,498
5285,5291,3022,153
5285,5291,3023,5
5285,5291,3024,7
5285,5291,3025,5
5285,5291,3026,648
5285,5291,3027,36
5285,5291,9003,0
5285,5291,9004,45
5285,5291,9005,35
5285,5291,9006,0
5292,5300,047,31
5292,5300,063,16
5292,5300,191,45
5292,5300,234,21
5292,5300,501,134
5292,5300,503,131
5292,5300,505,38
5292,5300,514,35
5292,5300,3020,49
5292,5300,3021,534
5292,5300,3022,215
5292,5300,3023,5
5292,5300,3024,7
5292,5300,3025,3
5292,5300,3026,863
5292,5300,3027,48
5292,5300,9003,0
5292,5300,9004,72
5292,5300,9005,47
5292,5300,9006,0
5301,5304,047,12
5301,5304,063,4
5301,5304,191,11
5301,5304,234,8
5301,5304,501,91
5301,5304,503,56
5301,5304,505,17
5301,5304,514,11
5301,5304,3020,8
5301,5304,3021,64
5301,5304,3022,106
5301,5304,3023,3
5301,5304,3024,2
5301,5304,3025,2
5301,5304,3026,304
5301,5304,3027,18
5301,5304,9003,0
5301,5304,9004,14
5301,5304,9005,13
5301,5304,9006,1
5305,5309,047,6
5305,5309,063,5
5305,5309,191,7
5305,5309,234,4
5305,5309,501,79
5305,5309,503,52
5305,5309,505,3
5305,5309,514,17
5305,5309,3020,10
5305,5309,3021,147
5305,5309,3022,246
5305,5309,3023,3
5305,5309,3024,5
5305,5309,3025,0
5305,5309,3026,425
5305,5309,3027,12
5305,5309,9003,4
5305,5309,9004,36
5305,5309,9005,12
5305,5309,9006,0
5310,5321,047,44
5310,5321,063,26
5310,5321,191,65
5310,5321,234,31
5310,5321,501,323
5310,5321,503,284
5310,5321,505,90
5310,5321,514,88
5310,5321,3020,19
5310,5321,3021,157
5310,5321,3022,392
5310,5321,3023,16
5310,5321,3024,11
5310,5321,3025,5
5310,5321,3026,991
5310,5321,3027,114
5310,5321,9003,0
5310,5321,9004,71
5310,5321,9005,75
5310,5321,9006,0
5322,5332,047,45
5322,5332,063,25
5322,5332,191,65
5322,5332,234,29
5322,5332,501,257
5322,5332,503,240
5322,5332,505,78
5322,5332,514,90
5322,5332,3020,14
5322,5332,3021,196
5322,5332,3022,462
5322,5332,3023,18
5322,5332,3024,9
5322,5332,3025,6
5322,5332,3026,1051
5322,5332,3027,97
5322,5332,9003,0
5322,5332,9004,59
5322,5332,9005,64
5322,5332,9006,2
5333,5343,047,49
5333,5343,063,20
5333,5343,191,61
5333,5343,234,34
5333,5343,501,280
5333,5343,503,249
5333,5343,505,83
5333,5343,514,114
5333,5343,3020,21
5333,5343,3021,200
5333,5343,3022,479
5333,5343,3023,20
5333,5343,3024,10
5333,5343,3025,5
5333,5343,3026,934
5333,5343,3027,94
5333,5343,9003,0
5333,5343,9004,61
5333,5343,9005,110
5333,5343,9006,0
5344,5355,047,55
5344,5355,063,14
5344,5355,191,91
5344,5355,234,32
5344,5355,501,325
5344,5355,503,282
5344,5355,505,90
5344,5355,514,88
5344,5355,3020,13
5344,5355,3021,170
5344,5355,3022,447
5344,5355,3023,23
5344,5355,3024,14
5344,5355,3025,10
5344,5355,3026,1102
5344,5355,3027,97
5344,5355,9003,0
5344,5355,9004,90
5344,5355,9005,93
5344,5355,9006,0
5356,5368,047,50
5356,5368,063,24
5356,5368,191,74
5356,5368,234,41
5356,5368,501,347
5356,5368,503,273
5356,5368,505,81
5356,5368,514,108
5356,5368,3020,21
5356,5368,3021,201
5356,5368,3022,524
5356,5368,3023,16
5356,5368,3024,17
5356,5368,3025,7
5356,5368,3026,1161
5356,5368,3027,121
5356,5368,9003,0
5356,5368,9004,58
5356,5368,9005,114
5356,5368,9006,11
5369,5374,047,29
5369,5374,063,10
5369,5374,191,37
5369,5374,234,10
5369,5374,501,161
5369,5374,503,109
5369,5374,505,40
5369,5374,514,64
5369,5374,3020,18
5369,5374,3021,107
5369,5374,3022,234
5369,5374,3023,13
5369,5374,3024,6
5369,5374,3025,2
5369,5374,3026,512
5369,5374,3027,55
5369,5374,9003,20
5369,5374,9004,33
5369,5374,9005,56
5369,5374,9006,0
5375,5388,047,58
5375,5388,063,32
5375,5388,191,87
5375,5388,234,35
5375,5388,501,355
5375,5388,503,319
5375,5388,505,88
5375,5388,514,106
5375,5388,3020,24
5375,5388,3021,232
5375,5388,3022,482
5375,5388,3023,23
5375,5388,3024,11
5375,5388,3025,9
5375,5388,3026,1348
5375,5388,3027,136
5375,5388,9003,0
5375,5388,9004,75
5375,5388,9005,117
5375,5388,9006,0
5389,5391,047,8
5389,5391,063,9
5389,5391,191,18
5389,5391,234,11
5389,5391,501,77
5389,5391,503,80
5389,5391,505,26
5389,5391,514,26
5389,5391,3020,3
5389,5391,3021,42
5389,5391,3022,140
5389,5391,3023,6
5389,5391,3024,2
5389,5391,3025,1
5389,5391,3026,260
5389,5391,3027,28
5389,5391,9003,0
5389,5391,9004,22
5389,5391,9005,29
5389,5391,9006,0
5392,5399,047,61
5392,5399,063,31
5392,5399,191,177
5392,5399,234,9
5392,5399,501,163
5392,5399,503,157
5392,5399,505,26
5392,5399,514,36
5392,5399,3020,28
5392,5399,3021,456
5392,5399,3022,139
5392,5399,3023,8
5392,5399,3024,12
5392,5399,3025,4
5392,5399,3026,454
5392,5399,3027,135
5392,5399,9003,3
5392,5399,9004,75
5392,5399,9005,25
5392,5399,9006,3
5400,5409,047,64
5400,5409,063,22
5400,5409,191,204
5400,5409,234,34
5400,5409,501,219
5400,5409,503,163
5400,5409,505,46
5400,5409,514,34
5400,5409,3020,18
5400,5409,3021,469
5400,5409,3022,120
5400,5409,3023,10
5400,5409,3024,13
5400,5409,3025,5
5400,5409,3026,608
5400,5409,3027,60
5400,5409,9003,0
5400,5409,9004,90
5400,5409,9005,55
5400,5409,9006,0
5410,5413,047,7
5410,5413,063,8
5410,5413,191,11
5410,5413,234,12
5410,5413,501,41
5410,5413,503,62
5410,5413,505,5
5410,5413,514,18
5410,5413,3020,4
5410,5413,3021,343
5410,5413,3022,141
5410,5413,3023,0
5410,5413,3024,3
5410,5413,3025,2
5410,5413,3026,182
5410,5413,3027,11
5410,5413,9003,0
5410,5413,9004,39
5410,5413,9005,3
5410,5413,9006,0
5414,5416,047,3
5414,5416,063,12
5414,5416,191,17
5414,5416,234,2
5414,5416,501,28
5414,5416,503,25
5414,5416,505,3
5414,5416,514,27
5414,5416,3020,4
5414,5416,3021,67
5414,5416,3022,134
5414,5416,3023,1
5414,5416,3024,4
5414,5416,3025,1
5414,5416,3026,62
5414,5416,3027,5
5414,5416,9003,0
5414,5416,9004,8
5414,5416,9005,7
5414,5416,9006,1
5417,5417,047,4
5417,5417,063,1
5417,5417,191,4
5417,5417,234,3
5417,5417,501,13
5417,5417,503,9
5417,5417,505,5
5417,5417,514,5
5417,5417,3020,2
5417,5417,3021,134
5417,5417,3022,20
5417,5417,3023,4
5417,5417,3024,0
5417,5417,3025,0
5417,5417,3026,55
5417,5417,3027,3
5417,5417,9003,0
5417,5417,9004,4
5417,5417,9005,4
5417,5417,9006,0
5418,5422,047,15
5418,5422,063,18
5418,5422,191,39
5418,5422,234,10
5418,5422,501,39
5418,5422,503,127
5418,5422,505,33
5418,5422,514,17
5418,5422,3020,9
5418,5422,3021,287
5418,5422,3022,111
5418,5422,3023,9
5418,5422,3024,3
5418,5422,3025,5
5418,5422,3026,417
5418,5422,3027,39
5418,5422,9003,0
5418,5422,9004,55
5418,5422,9005,6
5418,5422,9006,0
5423,5426,047,19
5423,5426,063,13
5423,5426,191,26
5423,5426,234,15
5423,5426,501,46
5423,5426,503,112
5423,5426,505,28
5423,5426,514,18
5423,5426,3020,15
5423,5426,3021,142
5423,5426,3022,73
5423,5426,3023,5
5423,5426,3024,4
5423,5426,3025,3
5423,5426,3026,380
5423,5426,3027,38
5423,5426,9003,0
5423,5426,9004,35
5423,5426,9005,22
5423,5426,9006,0
5427,5427,047,1
5427,5427,063,1
5427,5427,191,0
5427,5427,234,0
5427,5427,501,8
5427,5427,503,11
5427,5427,505,0
5427,5427,514,1
5427,5427,3020,1
5427,5427,3021,8
5427,5427,3022,11
5427,5427,3023,1
5427,5427,3024,1
5427,5427,3025,1
5427,5427,3026,31
5427,5427,3027,1
5427,5427,9003,0
5427,5427,9004,0
5427,5427,9005,1
5427,5427,9006,0
5428,5434,047,15
5428,5434,063,17
5428,5434,191,30
5428,5434,234,33
5428,5434,501,85
5428,5434,503,147
5428,5434,505,17
5428,5434,514,63
5428,5434,3020,18
5428,5434,3021,164
5428,5434,3022,266
5428,5434,3023,13
5428,5434,3024,9
5428,5434,3025,4
5428,5434,3026,568
5428,5434,3027,191
5428,5434,9003,0
5428,5434,9004,35
5428,5434,9005,72
5428,5434,9006,0
5435,5439,047,16
5435,5439,063,13
5435,5439,191,34
5435,5439,234,13
5435,5439,501,63
5435,5439,503,117
5435,5439,505,18
5435,5439,514,18
5435,5439,3020,11
5435,5439,3021,127
5435,5439,3022,173
5435,5439,3023,3
5435,5439,3024,9
5435,5439,3025,4
5435,5439,3026,499
5435,5439,3027,59
5435,5439,9003,0
5435,5439,9004,20
5435,5439,9005,44
5435,5439,9006,0
5440,5440,047,0
5440,5440,063,1
5440,5440,191,0
5440,5440,234,0
5440,5440,501,2
5440,5440,503,3
5440,5440,505,0
5440,5440,514,0
5440,5440,3020,0
5440,5440,3021,4
5440,5440,3022,1
5440,5440,3023,0
5440,5440,3024,0
5440,5440,3025,0
5440,5440,3026,1
5440,5440,3027,0
5440,5440,9003,0
5440,5440,9004,0
5440,5440,9005,1
5440,5440,9006,0
5441,5443,047,1
5441,5443,063,2
5441,5443,191,4
5441,5443,234,3
5441,5443,501,21
5441,5443,503,23
5441,5443,505,2
5441,5443,514,1
5441,5443,3020,1
5441,5443,3021,344
5441,5443,3022,27
5441,5443,3023,0
5441,5443,3024,0
5441,5443,3025,0
5441,5443,3026,120
5441,5443,3027,5
5441,5443,9003,0
5441,5443,9004,8
5441,5443,9005,9
5441,5443,9006,0
5444,5444,047,0
5444,5444,063,0
5444,5444,191,0
5444,5444,234,0
5444,5444,501,2
5444,5444,503,3
5444,5444,505,0
5444,5444,514,3
5444,5444,3020,1
5444,5444,3021,2
5444,5444,3022,12
5444,5444,3023,1
5444,5444,3024,0
5444,5444,3025,1
5444,5444,3026,14
5444,5444,3027,1
5444,5444,9003,0
5444,5444,9004,1
5444,5444,9005,1
5444,5444,9006,0
5445,5445,047,4
5445,5445,063,1
5445,5445,191,3
5445,5445,234,1
5445,5445,501,3
5445,5445,503,0
5445,5445,505,0
5445,5445,514,1
5445,5445,3020,0
5445,5445,3021,9
5445,5445,3022,7
5445,5445,3023,0
5445,5445,3024,0
5445,5445,3025,0
5445,5445,3026,14
5445,5445,3027,0
5445,5445,9003,2
5445,5445,9004,0
5445,5445,9005,2
5445,5445,9006,0
5446,5452,047,12
5446,5452,063,14
5446,5452,191,20
5446,5452,234,14
5446,5452,501,511
5446,5452,503,96
5446,5452,505,23
5446,5452,514,22
5446,5452,3020,30
5446,5452,3021,178
5446,5452,3022,308
5446,5452,3023,5
5446,5452,3024,9
5446,5452,3025,6
5446,5452,3026,343
5446,5452,3027,48
5446,5452,9003,0
5446,5452,9004,34
5446,5452,9005,41
5446,5452,9006,0
5453,5453,047,0
5453,5453,063,0
5453,5453,191,1
5453,5453,234,0
5453,5453,501,2
5453,5453,503,2
5453,5453,505,1
5453,5453,514,2
5453,5453,3020,0
5453,5453,3021,0
5453,5453,3022,2
5453,5453,3023,0
5453,5453,3024,0
5453,5453,3025,0
5453,5453,3026,12
5453,5453,3027,2
5453,5453,9003,0
5453,5453,9004,1
5453,5453,9005,0
5453,5453,9006,0
5454,5455,047,5
5454,5455,063,3
5454,5455,191,20
5454,5455,234,5
5454,5455,501,22
5454,5455,503,17
5454,5455,505,0
5454,5455,514,1
5454,5455,3020,2
5454,5455,3021,54
5454,5455,3022,25
5454,5455,3023,0
5454,5455,3024,0
5454,5455,3025,1
